SME_No,Company_Name,Company Address,City,Country_Name,Tel_Number,Email_address,Website,Legal_structure,LOB_Description,Sector
1,HEALTHCARE INTERNATIONAL NIGERIA LTD.,"308A, Murtala Mohammed Way, Yaba",Lagos,Nigeria,234(0)8052099099,info@healthcare-ng.com,www.healthcare-ng.com,Private limited co,Subject Is Into Healthcare Management Services.,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agriculture
5367,PRINTSERVE LTD,10 Makoko Road Off Herbert Macauly Street,Lagos,Nigeria,234(1)7452222,info@printserveltd.com,,Private Limited Liability Company,Engaged In Commercial Printing,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5368,C.VINAN COMMUNICATIONS (WA) LIMITED,19 Biadou Street Off Keffi Street,Lagos,Nigeria,234(1)7389817,sales.nigeria@cvcomms.com,,Private limited co,Provides Cost-Effective Solutions And Consultancy Services To Network Operators,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5369,ORION ENERGY SERVICES LIMITED,"No.14 Dapo Solanke Close Off Emeka Nweze Street, Lekki Scheme 1",Lagos,Nigeria,234(0)8084996194,contactus@orion-esl.com; recruiting@orion-esl.com,,Private limited co,Provides Services Provides Engineering Services,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5370,REGENCY OVERSEAS COMPANY LIMITED,13 Abebe Village Road Iganmu,Lagos,Nigeria,234(1)7646691,Kishore.laheja@rolng.com,,Private limited co,Paints Manufacturers,Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5371,MIDDLE POINT NIGERIA LIMITED,"Plot C24 Paache Close, Amuwo Odofin Industrial Estate",Lagos,Nigeria,234(1)7614627,info@middlepointngl.com; admin@middlepointngl.com,,Private limited co,"Specializes In Automotive Batteries, Auto Trade Product And Petrochemicals Product On A Large Scale From A Wide Variety Of Countries To West Africa",Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5372,CHEMTECH CHEMICALS LIMITED,"239 Ago Palace Way Okota, Isolo",Lagos,Nigeria,234(0)8037256826,info@chemtechgroupng.com; isiaqjimoh@gmail.com,,Private Limited Liability Company,Importation Of Lubricating Oil Additives And Base Oils,Petroleum downstream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5373,PETROK OIL AND GAS SERVICES LIMITED,"No 13, Ayo Babatunde Crescent Oniru Lekki",Lagos,Nigeria,234(1)3429038,info@petrokoilandgas.com,,Private limited co,Project Support Company And Dedicated To Reducing Clients' Risks,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5374,SEAMETRIC ENGINEERING LIMITED,50C Glover Road,Lagos,Nigeria,234(1)2706949,info@seametriceng.com,,Private limited co,"Engineering Design, Pedestal Cranes & Crane Parts, Service, Installation",Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5375,DANCOM TECHNOLOGIES LTD,Union Marble House 1 Alfred Rewani Street,Lagos,Nigeria,234(1)2702895,corporate.communications@dangote.com,,Limited liability company,"Operating systems, networks, and databases.",Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5376,70TH PRECINCT LIMITED,29 Ladipo Oluwole Street Off Adeniyi Jones Avenue,Lagos,Nigeria,234(80)8099944200,osa@70thprecinct.com,,Private joint stock co,Digital media agency and a provider of mobile value added services for all the major networks here in Nigeria,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5377,VAKOREDE NIG LTD,"Km.12, Lagos Ibadan Expressway Opposite Mountain Top University",Ogun,Nigeria,234(17)324513,rawatpapchem@gmail.com,,Private Limited Liability Company,Operates Tree Nut Grovewholesales Cocoa,Agriculture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5378,PAPYRUS DIGITAL SOLUTIONS LIMITED,"8B Dipo Awolesi Street Magodo, G.R.A, Phase Ii , Lagos",Lagos,Nigeria,234(0)8135800489,info@papyrusfieldforce.com,,Private limited co," Sales, Marketing and Technology",Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5379,FLUENT ENERGY SERVICES LTD,"Plot 36B Freedomway Road Off Admirality Way, Lekki Phase 1",Lagos,Nigeria,234(1)2955253,info@fluentenergyservices.com,,Private limited co,"Engineering, Procurement, Installation &Construction Management; Consulting & Inspection Services (For Oil & Gas Companies)",Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5380,SILVEROAK CONTRACTING LIMITED,"22 Funso Street Onike, Sabo-Yaba",Lagos,Nigeria,234(70)7064016720,"info@silveroak.us, mo@silveroak.us",,Private limited co,Contracting Services,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5381,BOZAC INDUSTRIES LTD,310A Badagry Road Dolphin Estate Area,Lagos,Nigeria,234(0)8032766980,bozacgroup.com; sales@bozacgroup.com,,Private Limited Liability Company,"Produces Coils, Rod, Extruded, Aluminum, Produces Aluminum Sheet, Plate, And Foil, Wholesales Building Materials, Exterior, Wholesales Building Materials, Interior, Wholesales Cosmetics, Engaged As Real Estate Brokers And Agents",Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5382,GEOBI (NIGERIA) LIMITED,Ikorodu Road Onipanu Shomolu,Lagos,Nigeria,234(1)8278706,geobi_nig@yahoo.com;info@geobinigeria.com;,,Private limited co,"Transformers, Ups, Automatic Transfer Switches, Generators, Switch Gears, Low & Medium Voltage Equipments, Automatic Voltage Regulator, Fire Suppression System",Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5383,DIVINE FLAME AND ENERGY INTERNATIONAL LIMITED,8 Lasode Cresent,Lagos,Nigeria,234(1)7753417,tobaseki@hotmail.com ; info@dfande.com,,Private limited co,Wholesales Drilling Equipmentwholesales Oil Field Equipment Wholesales Construction Materialsprovides Inspection And Maintenance Serviceswell Construction Servicesprovides Drilling Services,Wholesale/retail trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5384,ANCHOR TELECOMS NIGERIA LIMITED,Plot 42 Olabanji Olajide Street By Rahman Adeboyejo Street,Lagos,Nigeria,234(80)8038073164,anchor@anchortelecoms.com,,Private limited co,"Provision of Telecommunications Services (Installation of Telecommunication equipment, BTS Turnkey Site Build, Site Maintenance, Fibre Optics Implementation, Supply of Telecoms Materials, Provision of ICT and Core Network Installation)",Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5385,AFRIKDELTA MARINE LIMITED (ADML),Foreshore Towers 2A Osborne Road,Lagos,Nigeria,234(1)2778719,info.adm@afrikdeltamarine.com; aogundele@smitlamnalco.com,,Private limited co,"Marine And Handling Services, Offshore Services Company, Marine Terminal Operations, Offshore Logistics And Shorebase Support, Dive Support, Pilotage- Loading/Mooring, Offshore Vessels, Vessel Chartering And Brokerage",Transport/storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5386,RENMONEY MFB LIMITED,"89, Awolowo Road",Lagos,Nigeria,234(1)6310700,cash@rencredit.com,,Limited liability company,"Subject Provides Cash Loans To Individuals, Groups And Also Partners With Retailers Across Lagos To Provide Point Of Sale Financing For Consumer Goods And Appliances.",Financial Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5387,WILKRISS NIGERIA LTD,"32A Adewale Taiwo Olatunji Close Off Niyi Okunbi Street, Lekki Phase I",Lagos,Nigeria,234(1)2957759,info@wilkriss.com,,Private limited co,Facilities Construction & Repair; Procurement/Supply; Marine; Logistics,Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5388,TSL MARINE LIMITED,1 Coker Road Ilupeju,Lagos,Nigeria,234(1)6283970,info@tsllimited.com,,Private limited co,"Tsl Marine Limited Is An Indigenous Marine Support Company Incorporated To Provide Marine Services In Nigeria. We Support The Upstream Oil & Gas Industry Through The Provision Of All Categories Of Offshore Support Vessels Including But Not Limited To Platform Support Vessels(Psvs), Anchor Handling Tug Supply Vessel (Ahts), Fast Support Intervention Vessel (Fsiv), Security And Patrol Boats",Transport/storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5389,MAYSSA INTERNATIONAL NIG LTD,Plot 202B Etim Inyang Crescent,Lagos,Nigeria,234(1)2712176,info@mayssa.com,,Limited liability company,"Engineering Contractors, Construction And Interior Designing, Turnkey Managers And Contractors",Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5390,MICROWARE SOLUTIONS LIMITED,"No.83, Funsho Williams Avenue Surulere",Lagos,Nigeria,234(1)2955650,contact@microwaresolutions.com,,Limited liability company,Information & Communication Technology,Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5391,TIME-TELL NIGERIA LIMITED,"389 Old Ojo Road Satellite Town UBA Bank, Bode Thomas",Lagos,Nigeria,234(1)7747099,"info@time-tell.com, timetellnigltd@yahoo.com",,Private limited co,"Manufacturer's representative, merchandiser, importer of corporate gift items, menwomen and children wears, solar torchlight, USB flash drives, branded materials",Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5392,OSA AVIATION LIMITED,Oyin Jolayemi Street,Lagos,Nigeria,234(70)7034055191,"adpach10@gmail.com, wcook0230@yahoo.com",,Private Limited Liability Company,Aviation Services,Transport/storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5393,LEARN AFRICA PLC,Felix Iwerebon House 52 Oba Akran Avenue,Lagos,Nigeria,234(1)4393111,learnafrica@learnafricaplc.com ; connect@learnafricaplc.com,,Public Limited Liability Company,"Publication And Marketing Of Textbooks (Nursery, Primary, Secondary And Tertiary)",Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5394,MAIN ONE SERVICE COMPANY LIMITED,3B Ligali Ayorinde Street Victoria Island Fabac Centre,Lagos,Nigeria,234(1)3422000,info@mainone.net,,Private limited co,Telecommunications service provider,Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5395,SMART PRODUCTS NIGERIA PLC,"373, Agege Motor Road Challenge, Mushin",Lagos,Nigeria,234(1)8131274, ,,Public limited co,Rental Income And Profit On Investment,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5396,MCNICHOLS CONSOLIDATED PLC,"No.7 Jeminat Laalu Street Arepo, At Kilometer 32, Lagos - Ibadan Expressway",Ogun,Nigeria,234(0)7040921603,mcnicholsplc@gmail.com ; info@mcnicholsplc.com,,Public limited co,Manufacture And Packaging Of Food Products,Manufacturing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5397,UNIQUE INSTRUMENTS AND SCIENCE COMPANY LIMITED,"2A Modupe Street Fola Agoro,Yaba",Lagos,Nigeria,234(1)8183395,"info@uniqueinstruments.com, marketing@uniqueinstruments.com",,Limited liability company,"Science Laboratory and health care engineering business. Scheduled equipment maintenance, Laboratory equipment sourcing , calibration, installation, equipment repairs and power solution",Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5398,MCKINSEY NIGERIA LAGOS,"1, Murtala Muhammed Drive",Lagos,Nigeria,234(1)4633500, ,,Partnership,"Provides Management & Consulting Services In The Areas Of Oil And Gas, Financial Services, Telecommunications, Retail And Consumer Goods, Agriculture, And The Public And Social Sectors",Petroleum downstream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5399,LEINADIBANIE NIGERIA LIMITED,"1 Akintola Ajeigbe Street 2Nd Round About, Marwa Bus Stop",Lagos,Nigeria,234(0)7098821631,info@leinadibanieng.com;  i.idris@leinadibanieng.com,,Private Limited Liability Company,"Procurement & Supplies Services, Importation And Distribution Of Petroleum Products E.G Ago, Dpk E.T.C, Inspection Services, Logistics Support Services",Petroleum downstream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5400,NERINE SUPPORT SERVICES LIMITED,Bankers House Adeola Hopewell Street Victoria Island,Lagos,Nigeria,234(1)2772249,info@nerinesupportservices.com,,Private limited co,Human Resource Outsourcing And Equipment Leasing Services,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5401,MULTI-CHASE ENERGY SERVICES LIMITED,18B Oba Idowu Abiodun Oniru Near Four Points Hotel,Lagos,Nigeria,234(0)8030608910,info@multichase.com; eadeiza@multichase.com,,Private limited co,"Multi-Chase Energy Services Ltd Is An Indigenous Oil And Energy Servicescompany Providing Services In Drilling, Cementing, Pressure Pumping, Tubularrunning Systems,Upper & Lower Completion, Coiled Tubing Services, Artificiallift System And General Production Optmization",Power,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5402,OASIS CORPORATE SYSTEMS LIMITED,"No.173, Igbosere Road Opposite Court Of Appeal",Lagos,Nigeria,234(0)8086661049,info@oasisng.com,,Private limited co,"Procurement, Pipelinemaintenance And Protection Services, Equipment Supply, Consultancy Services,Haulage Petroleum Products Marketing",Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5403,PRIME SIGNS LIMITED,"25, Oju Olobun Close Off Bishop Oluwole Street",Lagos,Nigeria,234(1)2703418,info@primesigns-ng.com,,Private limited co,"Our marketing strategy is to design, manufacture, install and maintain signages  for high profile multi outlet customers in oil, financial, retail and leisure industries",Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5404,FOLLY-YEM ALLIED SERVICES LIMITED,"27, Obafemi Awolowo Way",Lagos,Nigeria,234(1)7739404,Kunle@folly-yemltd.com; sales@folly-yemltd.com,,Private Limited Liability Company,"Engaged in Marketing and Sales of Office Automation like computers, Uninterruptible Power systems, Cash Machines, printers, computer peripheral equipment and Office Automation Accessories.Provide  Professional Information Technology Support Services.",Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5405,LONDON OFFSHORE CONSULTANTS (NIGERIA) LTD,"No. 2A, Adewale Kolawole Crescent Off Frank Kuboye Street, Oniru Extension",Lagos,Nigeria,234(0)9057411287,p.atitebi@loc-group.com,,Private limited co,Marine Engineering Survey & Engineering Consultancy,Transport/storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5406,EDENSQUIRE ENTERTAINMENT AND RECREATIONAL SERVICES LIMITED,9 Opeifa Crescent Ajao Estate,Lagos,Nigeria,234(0)8020520126,edensquireservice@yahoo.com,,Private limited co,Provision Of Procurement & Maintenance Services,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5407,HARPS MARINE AND LOGISTICS SERVICES LIMITED,28B Babatunde Jose Street,Lagos,Nigeria,234(1)4605182,mls@harps.cc,,Private limited co,Marine & Offshore Support Services,Transport/storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5408,CMA CGM DELMAS (NIGERIA) LIMITED,Sdv Building 26 Creek Road,Lagos,Nigeria,234(0)8039756631,ayoatoki@gmail.com,,Private limited co,Engaged In Shipping Line Agents,Transport/storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5409,SHAKTI INDUSTRIES LIMITED,Plot 30 Lynson Chemical Avenue Sango Otta,Lagos,Nigeria,234(1)7759339,info@shaktiindustries.com.ng,,Private limited co,"Extrusion Brown Film, Production Of Plain And Printed Shrink Wrap Film, Lamination Film, Stretch Wrap Film And Liquid/ Water Packaging Film, As Well As Outer Wrapper Nylon, Industrial Liner Bags, Carrier/ Shopping Bags, Pet Preforms For Liquid Fluid/ Water And Pharmaceutical Packaging",Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5410,DAPTEM INTERNATIONAL NIGERIA LIMITED,Plot 4 Morounfola Street Opic Isheri Berger,Lagos,Nigeria,234(0)8038562451,info@daptemautomation.com,,Private limited co,"Agent, Service Provider, Distributor Of Instrumentation, Automation And Control Software & Hardware, Process Information Management Systems, Historical And Real-Time Portal & Collaboration Solutions For Power, Industrial, Oil & Gas, Telecoms, Building Needs",Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5411,MIDIS ENERGY SERVICES LIMITED,"29, Alhaji Bashorun Street Ikoyi (South West),Eti Osa",Lagos,Nigeria,234(1)4630800,sales@midisenergyservices.com,,Private Limited Liability Company,"Operates Estimating Service, Construction, Operates Estimating Service, Construction, Provides Facilities Support Services, Operates Lettering And Painting Services, Engaged In Oil Well Drilling Equipment, Rental Or Leasing, Repairs, Maintenance & Upgrade, Blasting, Painting & Tsa",Construction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5412,SO AVIATION FUELS LIMITED,7A Oluwa Road,Lagos,Nigeria,234(0) , ,,Private Limited Liability Company,Aviation Service Provider.,Transport/storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5413,ENVIRONMENTAL RESOURCES MANAGERS LIMITED,"Block 61 Plot 11, Osaro Isokpan Street Off Theophilus Oji, Off Fola Osibo Road, Lekki Phase 1",Lagos,Nigeria,234(1)2770711,info@erml.net,,Private limited co,Environmental And Sustainable Development Consultants,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5414,CO-CREATION HUB LIMITED,"6th Floor, 294 Herbert Macaulay Way, Yab",Lagos,Nigeria,234(92)50555,tonye.tamuno@primeteknig.com,,Private limited co,innovation centre dedicated to accelerating the application of social capital and technology for economic prosperity,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5415,STANBIC IBTC CAPITAL LIMITED,"Ibtc Place, Walter Carrington Crescent Victoria Island",Lagos,Nigeria,234(1)4228855,ibenquiries@stanbicibtc.com,,Private limited co,"Stanbic Ibtc Capital Limited (Stanbic Ibtc Capital), A Subsidiary Of Stanbic Ibtc Holdings Plc (Stanbic Ibtc), Provides Investment Banking Services To Corporate Clients. It Is Registered With The Securities And Exchange Commission As An Issuing House And Underwriter",Financial Services,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5416,BLISSTON NIG LTD,"Block B, Plot 7 Eleko Beach Road Lekki Trade Zone",Lagos,Nigeria,234(0)8023024599,blisston@hyperia.com,,Private Limited Liability Company,"Safety Emergency Response Solutions, Offshore And Subsea Support Services, Drilling & Production Enhancement Services (Drilling And Production), Deep-Water Support Services And Natural Gas Engineering Solutions",Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5417,CONNECT MARKETING SERVICES LIMITED,"M1 Point, Motorways Centre Motorways Avenue Opposite 7Up Bottling Company, Alausa",Lagos,Nigeria,234(1)3429132,info@connectmarketingonline.com,,Private Limited Liability Company,Consumer Engagement Company With Expertise In The Areas Of Sponsorships,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5418,STRATOSAT WEST AFRICA LTD,11C Chief Gbolahan Owolabi Street Lekki Phase 1,Lagos,Nigeria,234(1)12771256,hans@stratosat-west-africa.com;pierre@stratosat.com,,Private limited co,"Warehousing of Wireless Telecommunication Fiber, Microwave, Satellite UNSPSC-32101500",Wholesale/retail trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5419,SPECTRUM PAPERS NIGERIA LIMITED,"Challenge Bus Stop Mushin 373, Agege Motor Road",Lagos,Nigeria,234(0)7027963736,kumar@spectrumnig.com,,Private limited co,"Wholesales Printing Of Writing Paper, Wrapping Or Coarse Products, Import & Export Of Paper And Pulp",Wholesale/retail trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5420,ROE LIMITED,Amazing Grace Plaza 2E-4E Ligali Ayorinde Street,Lagos,Nigeria,234(1)4600780,enquiries@roelimited.com,,Private limited co,Enterprise Server Solution. Data Loss Prevention. Security. Virtualization. Back Up And Recovery Solution. Replication. Archiving. Document Management Solution. Licensing. Etc,Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5421,SAMSUNG HEAVY INDUSTRIES NIGERIA LIMITED,Ladol Free Zone Tarkwa Bay,Lagos,Nigeria,234(0)8035579080,jejin.jeon@samsung.com,,Free Zone Enterprise,Wholesale Cosmetics,Wholesale/retail trade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5422,ARIL TECHNOLOGIES LIMITED,"Oluwatobi House, 73 Allen Avenue Off Alade Market, 16, Ogunmodede Street",Lagos,Nigeria,234(1)2910001,info@ariltechnologies.com,,Private limited co,"Procurement and Engineering services such as cathodic protection, electrical instrumentation systems, process automation and control, industrial safety and security systems, automation fire suppression systems and telecommunication systems",Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5423,INFOTECH RISKS SECURITY LIMITED,"24, Mabinuori Street Shangisha-Magodo",Lagos,Nigeria,234(1)4531559,info@irslconsulting.com,,Private limited co,"Infotech Risks Security Limited Is An Information Technology Consulting Company. It Is An Sap Partner Company Focused On Governance, Risk And Compliance (Grc) Solutions Implementation, Training And Support",Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5424,TNS RMS NIGERIA LIMITED,"26, Odozie Street Ojodu",Lagos,Nigeria,234(17)741623,farai.chagombera@millwardbrown.com,,Private Limited Liability Company,Engaged In Business Consulting,Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5425,ASSENE-LABOREX LTD,Block C Amuwo Odofin Industrial Scheme Apapa/Oshodi Expresway,Lagos,Nigeria,234(1)7769700,info@assene-laborex.com;  judith.nwakanma@assene-laborex.com,,Private limited co,"Importer And Distributor Of Pharmaceutical Products, Healthcare Products",Other Service Activities ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5426,GLO SERVICES VENTURES LIMITED,"18A, Oko-Awo Close",Lagos,Nigeria,234(1)9153205, ,,Private Limited Liability Company,Telecommunications Services,Information & Communication,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
