,NAME,PHONE NO,COMPANY ORG,LOCATION,BIZ ADDRESS,SHARE CAPITAL,EMAIL,SECTOR,PRODUCT/SERVICES,NO OF EMPLOYEES,TURNOVER
,ROYALFEM TECHNICAL,08068030909,,Bauchi,Basma Plaza,,"femibest4luv0
303@gmail.con",Technical,"Professional,
Scientific technical work",,,,,,
,ROYALFEM TECHNICAL,08068030909,,Bauchi,Basma Plaza,,"femibest4luv0
303@gmail.con",Technical,"Professional,
Scientific Technical Work",,,,,,
,BABAYE AGRO TRADING SERVICE,07035677680,,Bauchi,Angwan Gomari Ayafa,,abubakargonisule@gmail.com,Agro Product,"Agriculture,
Forestery, Fishing and Hunting",,,,,,
,H.  I. BABAJI FARMS,08058616579,,Bauchi,After  Federal Poly Bauchi,,hibabaji@gmail.com,Agriculture,"Agriculture,
Forestery, Fishing and Hunting",,,,,,
,ALIYU MUHAMMAD COMMUNICATION,07036750322,,Bauchi,Hahun  Wayan Makafi Bauchi,,aliyumuhammad3675@gmail.com,Communication,Information and Communication,,,,,,
,ADAMA SOFT DRINKS,08065731494,,Bauchi,"Kandahar, Bauchi",,adamaabdullahi053@gmail.com,Buying And Selling Of Soft Drinks,Accommodation and Food services,,,,,,
,BIN ABDULLAH GLOBAL 365 ENTERPRISES,08062399333,,Bauchi,Yelwa Tudu,,muhammadamuhammad109@gmail.com,Agriculture,"Agriculture,
Forestery, Fishing and Hunting",,,,,,
,DANAZUMI TECHNICIANS,08130862704,,Bauchi,Nassarawa Jahun,,danazumi@gmail.com,Repairs,"Wholesale and Retail Trade, Repair of Motor Vehicles and Motorcycles",,,,,,
,"K M A SMART
FASHION COLLECTION",07048337885,,Bauchi,Yelwa Tudu,,"khadijamuha
mmad7885@gmail.com",Fashion Design,"Art,
Entertainment and recreation",,,,,,
,ADAMU TAILORING AND FASHION DESIGN,07064991937,,Bauchi,Sabuwar Kasuwa Railway,,adamuussaini67@gmail.com,Tailoring,"Art, Entertainment and recreation",,,,,,
,GATA POULTRY,08166071149,,Bauchi,Gata Poultry Zango Gidan Kaji,,gebrieltheresa@gmail.com,Poultry,"Agriculture,
Forestery, Fishing and Hunting",,,,,,
,ALKHAIRAT MOTORCYCLE AND TRICYCLE SPARE PARTS,08032675141,,Bauchi,"No C 39
Mudalawal Market",,uzairumuhammadnasir26@mail.com,Spare Part,"Wholesale and Retail Trade, Repair of Motor Vehicles and Motorcycles",,,,,,
,SISTERS  FAMERS DRY,08117773109,,Bauchi,Shop No.U088,,ruthishakutamidah@hmail.com,Sales Of Grains,"Agriculture,
Forestery, Fishing and Hunting",,,,,,
,"ABDULLAHI
ABUBAKAR FASHION & TAILORING",08032054749,,Bauchi,Sabuwan Kasuwan Railway,,abdulabukr89@gmail.com,Art,"Art, Entertainment and recreation",,,,,,
,UMAR  HARUNA COMPUTER ACCESSORIES,07049938894,,Bauchi,Opposite Atbu Junction,,abdulbby4@gmail.com,Information And Communication,Information and Communication,,,,,,
,"BUHARI
SULAMAN FARUK MEDICINE CENTER",08053783325,,Bauchi,Yelwan Makaranta Market Bauchi,,buharifaruks@gmail.com,Medicine Store,Human health and Social work,,,,,,
,MOSUNMOLA IDRIS FONQUE FASHION,08027081467,,Bauchi,"Shopping
Complex Murtala Mohammed Way Shop D 5",,fonque248@gmail.com,Fashion Designer,Other services activities,,,,,,
,MOSUNMOLA IDRIS FONQUE FASHION,08027081467,,Bauchi,"Shopping
Complex Murtala Mohammed Way Shop D 5",,fonque248@gmail.com,Fashion Designer,Other services activities,,,,,,
,EEMAN MEDICINE STOTE,08032640111,,Bauchi,Railway Road Bauchi,,saniadamu633@gmail.com,Sales Of Medicine,Human health and Social work,,,,,,
,TURAKI  FARMS VENTURE,08084769447,,Bauchi,Off Banko Road Bauchi,,isikusulieman2@gmail.com,Agriculture,"Agriculture,
Forestery, Fishing and Hunting",,,,,,
,"HALIMA ALH.
HASSAN TAILORING SERVICES",08066546155,,Bauchi,"Unguwar, Bauchi",,halimaalhajihassan5@yahoo.com,Tailoring Services,"Art, Entertainment and recreation",,,,,,
,DADA AGRO,08080208604,,Bauchi,"Salsa Tildin Fulani, Bauchi",,talkdalhatu6@gmail.com,"Crop
Production And Animal Fattening","Agriculture,
Forestery, Fishing and Hunting",,,,,,
,MUNAI GLOBAL VENTURES,08105062118,,Bauchi,Yelwan Kagadama,,"abdulmuminid
anladimusa2018@gmail.com","Building, Design And Construction",Construction,,,,,,
,AL-ALSAN COMMUNICATION,07061635774,,Bauchi,Abguwar Dass,,ahkcf@gmail.com,Communication,Information and Communication,,,,,,
,AL-ALSAN COMMUNICATION,07061645774,,Bauchi,Abguwar Dass,,ahkcf@gmail.com,Communication,Information and Communication,,,,,,
,FATIMA MUHAMMED POULTRY FARM,08130616078,,Bauchi,"Yelwan Kagadama, Bauchi",,fatimamuhammed6078@gmail.com,Agriculture,"Agriculture,
Forestery, Fishing and Hunting",,,,,,
,FATIMA MUHAMMED POULTRY FARM,08130616078,,Bauchi,"Yelwan Kagadama, Bauchi",,fatimamuhammed6078@gmail.com,Agriculture,"Agriculture,
Forestery, Fishing and Hunting",,,,,,
,FATIMA MUHAMMED POULTRY FARM,08130616078,,Bauchi,"Yelwan Kagadama, Bauchi",,fatimamuhammed6078@gmail.com,Agriculture,"Agriculture,
Forestery, Fishing and Hunting",,,,,,
,ALKASIM COSMETIC,08068583437,,Bauchi,"Sabuwan
Kasuwan Railway",,"alkasimharuna
abubakar@gmail.com",Art,Construction,,,,,,
,SULAIMAN ALUMINIUM POT ENTERPRISES,08070999902,,Bauchi,No. 10 Gidan Tukunya Near Taliban Masjid Nasarawa Street Bauchi,,sulaimanumar902@gmail.com,Sales And Supply Of Aluminum Pots,Manufacturing,,,,,,
,"ZUBAIDU  GLOBAL GOODS
INDUSTRY",07048479314,,Bauchi,Yalwan Lebura Market,,zuberuadamu365@gmail.com,Food Iteams,Accommodation and Food services,,,,,,
,ABU WELDERING SERVICES,08132874569,,Bauchi,Gida Dubu Road Bauchi,,abuservicesweld45@gmail.com,Construction,Manufacturing,,,,,,
,KHALIFA BLOCK INDUSTRY,00085428796,,Bauchi,Gida Dubu,,khalifblocks328@gmail.com,Block,Manufacturing,,,,,,
,PEEMOS PLACE HOTEL AND RESORTS LTD,07032210956,,DELTA,"Omatseye Close Gra Sapele,Delta
State",,peemosplace@yahoo.com,Food And Accommodati on,"Accommoda tion and Food
services",,,,,,
,HAMPSHIRE HOTEL & RESORTS LIMITED,08164740861,,DELTA,"5/8 Miller Estate Gra Sapele,Delta
State",,hampshirehotelandresorts@gmail.com,Accommodati on And Food Services,"Accommoda tion and Food
services",,,,,,
,DELIGHTSOME LAMB SCHOOL,08034283497,,DELTA,"23, Market Road,Post Office Compound Sapele Delta
State",,isimahpecaroline123@gmail.com,Education,Education,,,,,,
,PALACE COLOUR ESSENTIAL SERVICES,08036670384,,DELTA,"39, Market Road, Sapele Delta State",,palacecolour@gmail.com,Art And Entertainment Services,"Art, Entertainme nt and
recreation",,,,,,
,NEMENA PHARMACY & STORES,08022542743,,DELTA,"26 Cemetery Road P.O Box 1010 Sapele
Delta State",,nemenapharm@yahoo.com,Rendering Medical Services,Human health and Social work,,,,,,
,NITA LUXURY HAIR AND ACCESSORIES,08164240622,,DELTA,"38, Cemetery Road, After Yoruba Road Junction, Sapele Delta
State",,okporonuwa@gmail.com,Adminstrative Services,Administrati ve and Support Service Activities,,,,,,
,JOMAPH HOTEL AND SUITES LIMITED,08116181570,,DELTA,"34, Yoruba Road Sapele Delta State",,jomaphhotels@yahoo.com,"Food Services And Accommodati
on","Accommoda tion and Food
services",,,,,,
,DAMAELS CLOTHING,08030945221,,DELTA,"24,Abavo Street Off Otorie,Warri,
Delta State",,damaelsclothing@gmail.com,Fashion Designing,Manufacturi ng,,,,,,
,ULO FARM FEED,08084210193,,DELTA,98 Jakpa Road Warri,,ulofarm@gmail.com,Farm Feed Sales,"Agriculture, Forestery, Fishing and
Hunting",,,,,,
,"NORLAND
INDUSTRIAL GROUP",08075105757,,DELTA,"174, Jakpa Road Warri",,"anthonyetuku
do@gmail com","Body Detox
Supplement Sales","Human
health and Social work",,,,,,
,"RIELANN INVESTMENT
COMPANY LTD",2347034602227,,DELTA,"60 Hospital Road, Ekpan
Warri",,rielanninvest@yahoo.com,"Miscelleneous Repair
Services","Other services
activities",,,,,,
,MANNPROJECT INTERNATIONAL LTD,2348039601994,,DELTA,"37
Ugborikoko/O kere Rd By Ejiro Sch Jnc Delta",,info@mannprojects.com,General Building Contractors,Constructio n,,,,,,
,KOSSEL NIGERIA LIMITED,234803967258,,DELTA,Enerhen Road,,info@kosselgroup.com,"Wholesale Trade - Durable
Goods",Wholesale and Retail Trade,,,,,,
,HYDRAFIX NIGERIA LIMITED,2348058504443,,DELTA,Emore Road Oly Isoko South,,hydrafixnig@yahoo.com,"Heavy Construction , Except
Building",Constructio n,,,,,,
,DORIG TECHNICAL SERVICES INTERNATIONAL LIMITED,234 8034743334,,DELTA,"89, Abuja Road, Dsc",,dorigint@yahoo.com,"Heavy Construction , Except Building",Constructio n,,,,,,
,TRACE GLOBAL CONCEPTS LTD,2348033105542,,DELTA,"Off Refinery Road, Effurun By Angular Aluminum, No. 24 Aka
Avenue",,ptee102@yahoo.com,Wholesale Trade - Non- Durable Goods,Wholesale and Retail Trade,,,,,,
,VIV LIMITED,234 8034545821,,DELTA,"Omimi Link Road Via Niger Cat
Express Way",,vivlimitedph@yahoo.com,Oil And Gas Extraction,Mining and Quarrying,,,,,,
,RICKFRED GLOBAL ENGINEERING PROJECTS LIMITED,2348023268590,,DELTA,"19 Giwa Amu Street Okumagba.
Warri",,"fredlyn1@yahoo.com, rickfredprojects@gmail.com",Oil And Gas Extraction,Mining and Quarrying,,,,,,
,AA&T OIL AND ENERGY SERVICES LTD,23480335528843,,DELTA,"Nwagbogwu Compound Umuolo Village Onicha
Ugbo",,"george.timinimi@sukunu.com, info@sukunu.
com",Oil And Gas Extraction,Mining and Quarrying,,,,,,
,VOTECH HEAVY INDUSTRIES NIGERIA LIMITED,2348033438432,,DELTA,"No 1.
Pinnacle Close Km 1 Refinery Road",,info.votech@gmail.com,Transportatio n Services,Transport and Storage,,,,,,
,JOFAAD GLOBAL SERVICES LIMITED,234 8023560478,,DELTA,"Km 5 Refinery Road
Effurun",,jofaafglobal@yahoo.com,"Apparel And Other Textile
Products",Manufacturi ng,,,,,,
,DUNIS GLOBAL SERVICES LIMITED,234 8037666576,,DELTA,"10 Emano Street Off Ashesherd
Jakpa Road",,dunisengr@yahoo.co.uk,"Wholesale Trade - Non- Durable
Goods",Wholesale and Retail Trade,,,,,,
,"DELTA MARINE OIL SERVICES
NIGERIA LIMITED",234 8052559775,,DELTA,"Jesus Saves
Road Off Summit Road",,"info@deltamarineoilserv.co
m",Oil And Gas Extraction,Mining and Quarrying,,,,,,
,GODFREY BEMORE GLOBAL RESOURCES LTD,2348033714304,,DELTA,Shell Road,,godmorebooks@yahoo.com,"Wholesale Trade - Durable
Goods",Wholesale and Retail Trade,,,,,,
,WOTAS LIMITED,234 8138866998,,DELTA,"Kilometer 5, Refinery Road",,info@wotas.com,Business Services,"Other services
activities",,,,,,
,OKAMA INFINITY NIGERIA LIMITED,234 8033463161,,DELTA,"Km 4,
Refinary Road",,"okamainfinity@yahoo.com, info@okamai
nfinity.com","Heavy Construction , Except
Building",Constructio n,,,,,,
,FAWEL ENGINEERING SERVICES LTD,234 8023066729,,DELTA,"2 Ningi Close Off Benin Street Delta Steel Township Ovwian- Aladja. Udu
L.G.A",,ttuoyo@fawelengineering.com,Water Transportatio n,Transport and Storage,,,,,,
,"EJOVI DREDGING
AND MARINE SERVICES",234 9156598560,,DELTA,"Airport Road Dumez Etstae
Effurun",,info@ejovigroup.com,Special Trade Contractors,Constructio n,,,,,,
,VIKOSIL LIMITED,234 8037205804,,DELTA,Metsarun Okumagba,,vikosilgroup@yahoo.com,Oil And Gas Extraction,Mining and Quarrying,,,,,,
,MASANETE PROJECTS LIMITED,234 8039377829,,DELTA,"Dimony
Okumagba Layout",,"masaneteproject@gmail.co
m",Transportatio n Services,Transport and Storage,,,,,,
,EDIONSEL ENGINEERING LTD,234 8158623461,,DELTA,"Agbassa Road By Agbarha
District",,info@edionselengineering.com,Special Trade Contractors,Constructio n,,,,,,
,ASTEVEN GROUP OF COMPANIES,08063503982,,DELTA,"4 Urhobo College Link
Road,Enerhen",,info@astevengroup.com,Renewable Energy,"Other services
activities",,,,,,
,SMP ST.MARKSON PLUS LABORATORY AND DIAGNOSTIC CENTER,08115052145,,DELTA,"133, Okpe Road By Ajogodo Junction Sapele Delta
State",,marksonlaboratory@gmail.com,Rendering Health Medical Services,Human health and Social work,,,,,,
,I.K DYNAMIC MOTORS & ALLIED CO LTD,07035180644,,DELTA,"108, Sapele Warri Road, Sapele Delta
State",,"i.kdynamincmotors&alliedltd@yahoo.co
m",Sales Of Motor Vehicles,Wholesale and Retail Trade,,,,,,
,DIVINE VISION BUSINESS CENTER,08130990246,,DELTA,"109, Sapele/ Warri Road Amu-Ogodo Sapele Delta
State",,henrybennard4real@gmail.com,Information Technology,"Information and Communica
tion",,,,,,
,"EAGLE TRANSPORT COMPANY
LIMITED",08071690271,,DELTA,"109B,
Sapele/Warri Road, Sapele Delta State",,eagleline2000@yahoo.com,Transport Services,Transport and Storage,,,,,,
,JOEL CARE NIGERIA LIMITED,09024174955,,DELTA,"124,
Sapele/Warri Road By Covenant Suite Hotel",,joelcarenigerialimited@gmail.com,Financial Institution Support Services,"Administrati ve and Support Service
Activities",,,,,,
,OBENCOM NIG LTD,07031676839,,DELTA,"Km 1 Sapele/ Warri Road, Ajogodo Sapele Delta
State",,obencomgaslimited@gmail.com,Social Work,Human health and Social work,,,,,,
,JOEPAT MEDICAL CLINIC LTD,08032651367,,DELTA,"78B, Sapele- Warri Road, Ajogodo Sapele Delta
State",,jetukpere@gmail.com,Rendering Health Services,Human health and Social work,,,,,,
,ELDORADO TECHNOLOGIES NIG LTD,08167199494,,DELTA,"86,
Sapele/Warri Road,Sapele Delta State",,eldoradotechnologiesngltd@yahoo.com,Wholesale Sales Of Vehicle,Wholesale and Retail Trade,,,,,,
,MEMORIES SUPER STORES,08064396083,,DELTA,"Beside Ecobank,Ugbe yiyi Junction, Sapele Warri Road, Sapele
Delta State",,memorieesuperstores@gmail.com,Food And Human Health Services,Accommoda tion and Food services,,,,,,
,PATONER HOSPITAL LIMITED,08066423829,,DELTA,"188,
Sapele/Warri Road By Ugbeyiyi Junction, Sapele Delta State",,patonerhospitallimited@yahoo.com,Human Health Services,Human health and Social work,,,,,,
,CHRISTER SPECIALIST DIAGNOSTICS LIMITED,07052612646,,DELTA,"8,Ugbeyiyi Road,Off Sapele/Warri Road, Sapele
Delta State",,csdiagnostics@gmail.com,Rendering Health Services To Humanity,Human health and Social work,,,,,,
,"GREATMAJO
CLINIC AND MATERNITY",08039159923,,DELTA,"3,Ejele Close,Off Aganbi Ugbeyiyi, Sapele Delta
State",,greatmajo@gmail.com,"Human Health
Services And Maternity","Human
health and Social work",,,,,,
,TREASURESHOLD SPECIALIST HOSPITAL LIMITED,08063641291,,DELTA,"46,Akpoisi Road, Ugbeyiyi Sapele Delta
State.",,jaskpagladys@gmail.com,Rendering Health Services,Human health and Social work,,,,,,
,WILFA PROJECTS LTD,08028426885,,DELTA,"3, Ugbeyiyi Road, Sapele
Delta State",,wilfredpro@yahoo.com,Furniture Manufacturer,Manufacturi ng,,,,,,
,NG COMMUNICATION MOBILE ENTERPRISE,08139573985,,DELTA,"102, Sapele/ Warri Road Sapele,By Shell Road Junction Sapele Delta
State",,ngcommunicationenter@gmail.com,Food Services,Accommoda tion and Food services,,,,,,
,PEACEROYAL INTERNATIONAL SCHOOL,08060107680,,DELTA,"Tutu Way,Akpoasi Quarters Sapele- Warri Road Opposite Zenith Bank, Sapele Delta
State.",,peaceroyalinternationalsap@gmail.com,Education,Education,,,,,,
,JUMOCA NIGERIA,08063111420,,DELTA,3 Okpe Road,,jumoca@gmail.com,"Sales Of
Computer Printers","Other
services activities",,,,,,
,PEKADIX,08030602628,,DELTA,40 Oleh Road Sapele,,pekadix@gmail.com,Accommodati on,"Accommoda tion and Food
services",,,,,,
,PACESETTER INTEGRATED ONLINE SERVICES,08063900098,,DELTA,"4B Oduduru Road, Sapele, Delta State,
Nigeria",,davenas.ijamani@gmail.com,Online Editing And Proofreading,"Professional
, Scientific technical work",,,,,,
,PUILO  FURNITURE NIGERIA ENTERPRISES,08039365949,,DELTA,104 Okpe Road Sapele,,puilofunuture108@yahoo.com,Sales Of Funiture,Manufacturi ng,,,,,,
,DEL - PET SUPPORT SERVICES LIMITED,08064250576,,DELTA,"No7 Ebrumede Along Ughelli Road, Effurun,
Delta State",,delpetlimite@gmail.com,Real Estate,Transport and Storage,,,,,,
,PAULSAT COMMUNICATION LIMITED,08067376516,,DELTA,"188 Jakpa Road, Effurun Warri Delta
State",,paulsat@gmail.com,Communicatio n,"Information and Communica
tion",,,,,,
,CHIPEZ VENTURES LIMITED,08034105476,,DELTA,"187, Jakpa Road Effurun Warri Delta State",,chipezventure@gmail.com,Utilities,"Water supply, Sewage, Waste managemen t and Remediatio
n",,,,,,
,HOUSTON,08052369874,,DELTA,Dalimore,,john1556@gmail.com,Owner,"Art, Entertainme nt and
recreation",,,,,,
,DAVDAN-TECH ROOFING TECHNOLOGY,07035643639,,DELTA,"142,
Sapele/Warri Road,By Toll Gate Opposite Okirigwere Market, Okirigwere Sapele Delta State",,davdan2020@gmail.com,Construction,Constructio n,,,,,,
,TOSENANT 3 ARENA,08068565760,,DELTA,"1, Event Close, Okirigwere Opposite Okirigwere Market,Warri/ Sapele Road Sapele Delta State",,tosenant3arena@gmail.com,Food And Accomodation s Services,Accommoda tion and Food services,,,,,,
,SPLASH  AND RHUSH LTD,08137445746,,DELTA,"Sapele/ Warri Road Opposite Luckson Nig Ltd Sapele
Delta State",,info@splashrhush.com,Rendering Food Services,Accommoda tion and Food services,,,,,,
,"TOPSPRING GLOBAL RESOURCE
LIMITED",08034388272,,DELTA,Jes Motel Road,,topspringlimited@gmail.com,Education,Education,,,,,,
,ST HAPPY GLOBAL RESOURCES,07045038416,,DELTA,"2,Old Eku Road, Amukpe Sapele Delta State",,"happyglobalresource@gmail
.com","Information And Communicatio
n.","Information and Communica
tion",,,,,,
,GOLDTIME PRIME SERVICES LTD,08137872937,,DELTA,"Km2,New Eku Road Opposite Eferakeya Hospital, Amukpe Sapele Delta
State.",,goldtimeprimeltd@gmail.com.,Information And Communicatio n Technology,Information and Communica tion,,,,,,
,BEN FARMS & AGRO ALLIED,08122786265,,DELTA,"Along Ugbisi Road,Udu",,info@benfarms.com,Poultry,"Agriculture, Forestery, Fishing and
Hunting",,,,,,
,CHIKE ELECTRICAL GROUP OF STORES,07086520393,,DELTA,"5,Ugbisi Road Udu",,chike.m@gmail.com,Sales Of Electrical Appliances,"Professional
, Scientific technical work",,,,,,
,MIKE AGU ENTERPRISES,08133207903,,DELTA,"12,Enerhen Road, Effurun",,mikeagu@gmail.com,"Electrical Appliances And
Electronics","Information and Communica
tion",,,,,,
,JOE ELECTRONICS GROUP OF STORES,08152005397,,DELTA,"65,Kolokolo Udu Road, Effurun",,info@joe.com,Sales Of Electronics,"Information and Communica
tion",,,,,,
,AG COUTURE,09082154544,,DELTA,"204 Udu Road
,Udu",,agcouture@gmail.com,Fashion Design,"Art, Entertainme nt and
recreation",,,,,,
,EMODIC FARMS,08123124543,,DELTA,"56,Udu Road
,Udu",,info@emodic.com,Farming,"Agriculture, Forestery, Fishing and
Hunting",,,,,,
,POLISHED DELTANS AGRO PRODUCTS,08036122737,,DELTA,"24,Deeper Life Camp Road Warri",,info@polisheddeltans.com,Agro Products,"Agriculture, Forestery, Fishing and
Hunting",,,,,,
,CHOICE VENTURES,08138822270,,DELTA,"Close H,Otone Ogodo Layout,Jeddo, Warri",,info@choicefarm.com,Poultry Farming,"Agriculture, Forestery, Fishing and Hunting",,,,,,
,DIAMOND ENTERPRISES,07032309722,,DELTA,"34 ,Otorie Street, Agbarho",,"alexanderlism
.92@gmail.com","Marketing , Sales And Visual Representatio
n","Agriculture, Forestery, Fishing and Hunting",,,,,,
,EMECUZEE POULTRY FARMS,07039280130,,DELTA,"279,Orhuwhor un Town ,Udu Delta State",,emecuzee@gmail.com,Poultry Farms,"Agriculture, Forestery, Fishing and
Hunting",,,,,,
,STREAM FIELD INTEGRATED AGRO LTD,08063911153,,DELTA,"Alabama Street Off Ovie Palace Road ,Efffurn
Delta State",,info@streamfield.com,Eco Friendly Agro Products,"Agriculture, Forestery, Fishing and Hunting",,,,,,
,ERIC  FARM,09072002352,,DELTA,"2,Always  Close ,Effurun- Warri",,info@ericfarm.com,"Fish Farming, Cassava Fram","Agriculture, Forestery, Fishing and
Hunting",,,,,,
,KPWORLD COMMUNICATION,08068475388,,DELTA,"199,Jakpa Road , Effurun",,onlykelly4real@gmail.com,Information Technology,"Information and Communica
tion",,,,,,
,"HM CONSULT BUSINESS SOLUTION
LIMITED",00832735632,,DELTA,122 Okpanam Road  Asaba,,hermie.mosterert@gmail.com,Consulting Business,Other services activities,,,,,,
,O'NEIL  SERVICES LIMITED,07066781344,,DELTA,70 Okpanam Road  Asaba,,onielservices@gmail.com,"Automobile And Transport
Business",Transport and Storage,,,,,,
,AUGUSTINE  STEEL BUSINESS ENTERPRISE,08083221526,,DELTA,"Building Material Okpanam
Road  Asaba",,augustinesteel@gmail.com,Steel,Other services activities,,,,,,
,PHINI INDUSTRY LIMITED,08064818864,,DELTA,"5 Onyedikachi Street  By Marble Hill School Okpanam
Road Asaba",,phinindustry@gmail.com,"General Merchandise, Procurement And Furniture Business",Other services activities,,,,,,
,JOSSYJOY BUSINESS ENTERPRISE,08142343604,,DELTA,"24 Eze Obi Ujukwu Street Opposite Marble Hill Okpanam
Road  Asaba",,jossyjoybusiness@gmail.com,General Merchandise,Other services activities,,,,,,
,NEWFOUND HEALTH CARE LIMITED,08060047770,,DELTA,"7 Obodogba Quarters Along  Health Centre Okpanam
Road Asaba",,newfoundhealthcare@gmail.com,Health Care,Human health and Social work,,,,,,
,SOLUTION2ITECH AND DESIGNS COMPANY LIMITED,07087460485,,DELTA,"Barrister Peter  Kalu Odubu Street Okpanam
Road Asaba",,solution2itech@gmail.com,"Technology, It And Design","Professional
, Scientific technical work",,,,,,
,MTECH IT SOLUTION,07036486945,,DELTA,"104 Open Heaven  Plaza After Akpu Junction Okpanam
Road Asaba",,mtechitsolution2014@gmail.com,"It,Consulting And Online Advertisemen t",Other services activities,,,,,,
,BRIELJACO FOODS LIMITED,08026443005,,DELTA,"10 Eagle Square Road Off Okpanam
Road Asaba",,brieljacofoods@gmail.com,Food Business,"Accommoda tion and Food
services",,,,,,
,T KINS GLOBAL CONCEPT NIGERIA LIMITED,08038933707,,DELTA,His Glory Plaza Off Okpanam Road Asaba,,tkinsglobalconcepts01@gmail.com,"Computer Training,Typin g, Printing And Making Of Banners Or
Flyers",Other services activities,,,,,,
,LESCON INTERNATIONAL LTD,08064176645,,DELTA,"21
Udumuodafe Street, Ogwashi Uku",,lesconinternational@gmail.com,Computer Training,Other services activities,,,,,,
,"ENERTECH INTEGRATED
SERVICES",08066427158,,DELTA,"8 Ogbe Ishago Street,
Ogwashi Uku",,enertechservices@gmail.com,Wiring,"Other services
activities",,,,,,
,AD SPEED REGISTRATION LIMITED,08163594050,,DELTA,"37 Hospital Road, Ogwashi Uku",,adspeedreg2111@gmail.com,Advertising And Marketing,"Information and Communica
tion",,,,,,
,FERDACO ENTERTAINMENT INVESTMENT LTD,08169167891,,DELTA,"54 Isah Road, Ogwashi Uku",,ferdacoentertainment@gmail.com,Sales Of Cd Plates,"Art, Entertainme nt and
recreation",,,,,,
,NORTH GATE INVESTMENT,09057763320,,DELTA,"9 Benin Onitsha Road,
Ogwashi Uku",,northgate@yahoo.com,Building Materials,Constructio n,,,,,,
,S.A VISION WORLD PHARMACY,08102667704,,DELTA,"4 Ogwashi Asaba Road,
Ogwashi Uku",,savisionpharmacy@gmail.com,Pharmacy,"Other services
activities",,,,,,
,OLIGAD INTEGRATED NIGERIA LIMITED,09046080069,,DELTA,Km 3 Asaba Ogwashi Uku,,oligadintegratedltd@gmail.com,Printing,"Art, Entertainme nt and
recreation",,,,,,
,THE SHEILD ATTORNEYS,08057823695,,Kogi,Aniebo Quarters Lokoja Kogi State,,sheildattornys@gmail.com,Administrat ion,Administrative and Support Service Activities,,,,,,
,OPLS GLOBER RESOURCE,08053321789,,Kogi,Obajana Kogi State,,oplsbloberhotel@gmail.com,Hotel,Accommodation and Food services,,,,,,
,AMAZING GRACE PRIVATE SCHOOL,08352471856,,Kogi,"Behind
Assembly Of God Church Zango Daji Lokoja",,amazinggrace@gmail.com,Education,Education,,,,,,
,WISDOM BOOK SHOP,08031884175,,Kogi,"Before Jesus
Family House Zango Daji Lokoja",,wisdombooks1@gmail.com,Bookshop,Administrative and Support Service Activities,,,,,,
,HUFARQ NIGERIA VENTURES,08066452874,,Kogi,Off T Square Lokoja Kogi State,,hufarqventure@gmail.com,Wholesale,"Wholesale and Retail Trade, Repair of Motor Vehicles and Motorcycles",,,,,,
,RADA C GUEST HOUSE,08025361580,,Kogi,Down Zango Daji Lokoja Kogi State,,radacguesthouse@gmail.com,Guest House,Accommodation and Food services,,,,,,
,LIFE PLUS GATE CLINIC/ MATERNITY,07034487725,,Kogi,"Behind Obans
Palace Hotel Obajana Kogi State",,lifeplusmaternity@gmail.com,Clinic,Human health and Social work,,,,,,
,KAYFUND INTERNATIONAL SCHOOL,08034712538,,Kogi,"Before Jesus
Family House Zango Daji Lokoja Kogi State",,kayfundschool@gmail.com,Education,Education,,,,,,
,BIYODIAMOND COMPUTER ACADEMY,07037944547,,Kogi,Living Faith Church Junction Zango Daji Lokoja,,biyodiamond13@gmail.com,Computer Center,Information and Communication,,,,,,
,CELEBRITY INTERNATIONAL SCHOOL,08036910799,,Kogi,Lokongoma Phase 2,,celebrityschool@gmail.com,Education,Education,,,,,,
,JADE FOTO WOLD ENTERPRISE,08035698241,,Kogi,No167 Tudun Kauri Lokoja Kogi State,,jodefoto@gmail.com,Photograph y Studio,"Art, Entertainment And Recreation",,,,,,
,"ELIZATTAH
MEMORIAL INTERNATIONAL SCHOOL LAFIA",07063969330,,Kogi,Sixteen Bangoes Lokoja,,elizattahmemorial@gmail.com,Education,Education,,,,,,
,RAHMAT HOME CLINIC AND MATERNITY,0REFUSED,,Kogi,Opposite Daddere South Secondary School Daddere,,umarusman@gmail.com,Medical Services,Human Health And Social Work,,,,,,
,BLESSED DANTATA DE- 2ND GLOBAL LINKS,09067506317,,Kogi,Shop No.9 Block 1 Police Barracks Lokoja Kogi State,,ossaid937@gmail.com,Building Materials,Construction,,,,,,
,FREEDOM GATE CBT COMPUTER'S ENTERPRISES,08105623380,,Kogi,Opposite Gt Bank Jo'S Road Lokoja,,jackemmy42667@gmail,Computers,Information and Communication,,,,,,
,TRANSFORMATI ON ACADEMY,07061817200,,Kogi,Behind Ercc Grace Land,,jataukasimu123@gmail.com,Education,Education,,,,,,
,HOSPITER'S SURGICAL SCIENTIFIC EQUIPMENT,08867134308,,Kogi,Off Jo'S Road Beside Sandaji Hotel Lokoja,,peter'sfilingmail.com,"Medical
Laboratory Band Science Equipment",Human Health And Social Work,,,,,,
,AKASHE DYNAMIC CONCEPT LTD,08063639690,,Kogi,Angwan Bunu Daddere,,rilwanubunu@gmail.com,Telecommu nication,Information and Communication,,,,,,
